Application_ID,District_Name,Gender,Sector,Residential_Type,Enterprise_Type,Monthly_Income_INR,Loan_Tenure_Months,Total_TAT_Days,Risk_Score,Repayment_Status,Loan_Amount_INR
8071,Kupwara,Other,Services,Unknown,Unknown,89782.0,12.0,164.0,28.0,Late,1830212.5
8072,Doda,Female,Retail,Urban,Msme Sunrise Sector,53856.0,60.0,164.0,32.0,Unknown,4059294.0
8073,Kupwara,Unknown,Manufacturing,Urban,Existing Enterprise,22232.0,12.0,188.0,100.0,On-Time,1588317.0
8074,Budgam,Other,Services,Unknown,Nano Entrepreneur,44808.0,12.0,164.0,82.0,Unknown,3438820.0
8075,Doda,Male,Services,Rural,Existing Enterprise,24043.0,18.0,204.0,51.0,Late,1830212.5
8076,Ganderbal,Male,Agri,Urban,Unknown,71334.0,60.0,188.0,74.0,Late,4572000.0
8077,Kathua,Female,Agri,Urban,Msme Sunrise Sector,110123.0,60.0,206.0,18.0,Late,1064796.0
8078,Shopian,Female,It,Unknown,Unknown,61576.0,12.0,188.0,87.0,Late,5174250.0
8079,Jammu,Other,Agri,Rural,Unknown,106738.0,12.0,212.0,29.0,Late,44359.0
8080,Bandipora,Unknown,Retail,Urban,Msme Sunrise Sector,47359.0,36.0,188.0,99.0,Default,1830212.5
8081,Rajouri,Male,It,Rural,Existing Enterprise,107248.0,60.0,188.0,91.0,Default,3867680.0
8082,Srinagar,Male,It,Unknown,Nano Entrepreneur,12071.0,18.0,188.0,66.0,On-Time,2557000.0
8083,Jammu,Male,Services,Rural,Nano Entrepreneur,46882.0,18.0,188.0,58.0,Unknown,683804.0
8084,Bandipora,Female,Agri,Rural,Nano Entrepreneur,48432.0,12.0,164.0,51.0,On-Time,1830212.5
8085,Rajouri,Unknown,It,Urban,Existing Enterprise,111963.0,35.12,188.0,85.0,Unknown,3653000.0
8086,Shopian,Female,Agri,Urban,Nano Entrepreneur,13073.0,24.0,188.0,11.0,On-Time,4244882.0
8087,Jammu,Female,Agri,Rural,Nano Entrepreneur,20544.0,60.0,188.0,79.0,On-Time,1488808.0
8088,Poonch,Male,Services,Rural,Unknown,40883.0,18.0,179.0,38.0,Unknown,1830212.5
8089,Reasi,Male,Retail,Rural,Nano Entrepreneur,51773.0,24.0,188.0,80.0,On-Time,197000.0
8090,Budgam,Female,It,Urban,Nano Entrepreneur,83249.0,60.0,188.0,61.0,Default,1830212.5
8091,Budgam,Male,It,Urban,Existing Enterprise,45466.0,12.0,173.0,57.0,Late,5402210.0
8092,Udhampur,Unknown,It,Rural,Nano Entrepreneur,93740.0,18.0,188.0,48.0,Late,5033052.0
8093,Ramban,Male,Agri,Rural,Existing Enterprise,102532.0,35.12,195.0,18.0,Unknown,1830212.5
8094,Kulgam,Male,Unknown,Unknown,Nano Entrepreneur,118330.0,36.0,188.0,8.0,Late,38404.0
8095,Reasi,Female,Agri,Rural,Nano Entrepreneur,106692.0,36.0,212.0,51.0,Unknown,1830212.5
8096,Pulwama,Female,It,Urban,Msme Sunrise Sector,71377.0,48.0,188.0,86.0,Late,2149403.0
8097,Reasi,Other,Retail,Urban,Existing Enterprise,110235.0,12.0,188.0,72.0,On-Time,1668000.0
8098,Srinagar,Male,Healthcare,Urban,Existing Enterprise,26725.0,60.0,169.0,55.0,Unknown,11837.0
8099,Rajouri,Female,Tourism,Unknown,Existing Enterprise,72889.0,36.0,212.0,88.0,On-Time,30452.0
8100,Ramban,Unknown,It,Rural,Existing Enterprise,118794.0,35.12,188.0,88.0,Default,3288930.0
8101,Kathua,Female,Services,Unknown,Nano Entrepreneur,21299.0,24.0,188.0,28.0,Unknown,5407249.0
8102,Rajouri,Other,Services,Rural,Existing Enterprise,40781.0,60.0,188.0,24.0,Default,40297.0
8103,Kathua,Unknown,Unknown,Urban,Nano Entrepreneur,84392.0,48.0,212.0,26.0,On-Time,1916531.0
8104,Doda,Male,Retail,Urban,Nano Entrepreneur,101308.0,12.0,181.0,2.0,On-Time,3042222.0
8105,Reasi,Female,Healthcare,Rural,Existing Enterprise,32097.0,60.0,212.0,20.0,On-Time,2440153.0
8106,Reasi,Male,Tourism,Rural,Nano Entrepreneur,73862.0,36.0,196.0,19.0,On-Time,1607712.0
8107,Bandipora,Female,Manufacturing,Rural,Unknown,72980.0,36.0,164.0,65.0,Default,1830212.5
8108,Baramulla,Female,Unknown,Unknown,Existing Enterprise,119997.0,36.0,212.0,80.0,Late,4434000.0
8109,Srinagar,Other,Healthcare,Urban,Nano Entrepreneur,69449.0,48.0,188.0,27.0,Late,32085.0
8110,Samba,Male,Agri,Rural,Nano Entrepreneur,51094.0,18.0,188.0,56.0,On-Time,3400000.0
8111,Baramulla,Other,Agri,Urban,Nano Entrepreneur,50569.0,36.0,194.0,66.0,On-Time,1830212.5
8112,Anantnag,Female,Manufacturing,Urban,Nano Entrepreneur,57918.0,18.0,188.0,29.0,Unknown,4669000.0
8113,Budgam,Male,Manufacturing,Rural,Existing Enterprise,8031.0,48.0,180.0,15.0,On-Time,41460.0
8114,Ramban,Male,Services,Rural,Msme Sunrise Sector,91448.0,24.0,188.0,32.0,Late,2166303.0
8115,Samba,Female,It,Unknown,Nano Entrepreneur,18866.0,24.0,189.0,84.0,On-Time,4337544.0
8116,Doda,Male,Agri,Urban,Nano Entrepreneur,65265.0,60.0,164.0,82.0,Default,2299862.0
8117,Reasi,Male,Retail,Unknown,Existing Enterprise,94045.0,12.0,212.0,64.0,Default,162000.0
8118,Baramulla,Female,Agri,Urban,Nano Entrepreneur,90055.0,60.0,164.0,56.0,Default,1830212.5
8119,Pulwama,Male,Retail,Unknown,Unknown,118511.0,48.0,212.0,94.0,Late,1795559.0
8120,Kulgam,Unknown,Healthcare,Urban,Msme Sunrise Sector,13043.0,48.0,212.0,34.0,Late,1830212.5
8121,Jammu,Female,Tourism,Urban,Nano Entrepreneur,66003.0,35.12,188.0,88.0,Late,1830212.5
8122,Jammu,Female,Manufacturing,Urban,Existing Enterprise,64658.0,24.0,164.0,49.0,Late,4534330.0
8123,Ramban,Male,Services,Unknown,Msme Sunrise Sector,71830.0,24.0,180.0,33.0,Late,4332592.0
8124,Pulwama,Male,It,Urban,Msme Sunrise Sector,14713.0,35.12,188.0,2.0,On-Time,1848688.0
8125,Ramban,Female,It,Urban,Unknown,29055.0,48.0,212.0,16.0,Default,453000.0
8126,Pulwama,Unknown,Retail,Urban,Msme Sunrise Sector,45834.0,36.0,188.0,26.0,On-Time,3391580.0
8127,Ganderbal,Male,Agri,Rural,Msme Sunrise Sector,39181.0,24.0,175.0,33.0,On-Time,5125903.0
8128,Ganderbal,Unknown,Tourism,Urban,Existing Enterprise,70174.0,12.0,212.0,51.0,Default,1830212.5
8129,Anantnag,Female,Agri,Urban,Nano Entrepreneur,85407.0,48.0,164.0,56.0,Unknown,1101033.0
8130,Reasi,Unknown,Agri,Rural,Existing Enterprise,118189.0,24.0,188.0,51.0,Default,5197486.0
8131,Shopian,Female,It,Urban,Unknown,55484.0,35.12,188.0,77.0,Unknown,1830212.5
8132,Shopian,Male,Unknown,Rural,Unknown,46163.0,48.0,164.0,93.0,On-Time,1439107.0
8133,Reasi,Unknown,Unknown,Rural,Unknown,56529.0,36.0,178.0,41.0,On-Time,44021.0
8134,Reasi,Unknown,Healthcare,Rural,Existing Enterprise,98418.0,35.12,188.0,49.0,Default,1067330.0
8135,Srinagar,Female,It,Urban,Msme Sunrise Sector,42284.0,18.0,188.0,51.0,Default,1830212.5
8136,Baramulla,Other,It,Urban,Existing Enterprise,44028.0,18.0,209.0,2.0,Late,2811000.0
8137,Bandipora,Female,Healthcare,Rural,Existing Enterprise,19864.0,60.0,212.0,72.0,Late,3930000.0
8137,Ramban,Unknown,Retail,Unknown,Nano Entrepreneur,103949.0,48.0,164.0,12.0,Late,3405234.0
8139,Jammu,Male,Tourism,Unknown,Nano Entrepreneur,97155.0,18.0,188.0,83.0,Late,47105.0
8140,Pulwama,Male,Services,Rural,Nano Entrepreneur,28272.0,18.0,188.0,47.0,Late,13347.0
8141,Rajouri,Other,Manufacturing,Rural,Existing Enterprise,93310.0,24.0,164.0,19.0,Late,3480901.0
8142,Kathua,Other,Retail,Urban,Nano Entrepreneur,109048.0,35.12,212.0,45.0,Unknown,1912000.0
8143,Poonch,Male,Manufacturing,Urban,Unknown,78727.0,60.0,188.0,3.0,On-Time,1344603.0
8144,Rajouri,Male,Tourism,Urban,Existing Enterprise,114624.0,48.0,185.0,96.0,Unknown,2248211.0
8145,Samba,Other,Services,Rural,Msme Sunrise Sector,43217.0,12.0,188.0,64.0,On-Time,1656000.0
8146,Kishtwar,Female,Agri,Urban,Msme Sunrise Sector,26002.0,12.0,188.0,10.0,Unknown,603874.0
8147,Udhampur,Male,It,Rural,Existing Enterprise,87236.0,60.0,188.0,55.0,Default,1409000.0
8148,Samba,Male,Manufacturing,Unknown,Nano Entrepreneur,59878.0,60.0,188.0,81.0,Unknown,4032080.0
8149,Samba,Male,Tourism,Rural,Unknown,110808.0,12.0,188.0,80.0,Late,834000.0
8150,Doda,Unknown,Manufacturing,Unknown,Nano Entrepreneur,63323.0,24.0,164.0,36.0,Late,2372000.0
8151,Baramulla,Male,Manufacturing,Urban,Nano Entrepreneur,64658.0,48.0,212.0,51.0,On-Time,34860.0
8152,Samba,Other,Tourism,Unknown,Unknown,16835.0,60.0,212.0,68.0,Late,1830212.5
8153,Ganderbal,Female,It,Rural,Nano Entrepreneur,64658.0,18.0,188.0,51.0,Late,1830212.5
8154,Poonch,Female,Healthcare,Urban,Msme Sunrise Sector,57297.0,60.0,198.0,85.0,Late,4592108.0
8155,Kupwara,Male,Unknown,Urban,Unknown,98175.0,36.0,188.0,61.0,Default,247000.0
8156,Kupwara,Female,Unknown,Urban,Nano Entrepreneur,111822.0,35.12,188.0,35.0,Late,2140908.0
8157,Doda,Other,Healthcare,Rural,Existing Enterprise,42672.0,24.0,212.0,9.0,On-Time,1830212.5
8158,Bandipora,Female,Manufacturing,Urban,Existing Enterprise,50962.0,60.0,188.0,18.0,Late,3999846.0
8159,Rajouri,Male,Agri,Rural,Nano Entrepreneur,94520.0,35.12,188.0,74.0,Default,3046644.0
8160,Kupwara,Unknown,Services,Urban,Unknown,25672.0,24.0,164.0,87.0,On-Time,1440000.0
8161,Udhampur,Male,Unknown,Unknown,Existing Enterprise,21089.0,36.0,212.0,41.0,On-Time,21271.0
8161,Anantnag,Male,Retail,Urban,Msme Sunrise Sector,21289.0,35.12,188.0,12.0,Late,46182.0
8163,Udhampur,Female,Manufacturing,Rural,Nano Entrepreneur,46104.0,36.0,188.0,89.0,On-Time,1830212.5
8164,Kathua,Female,Tourism,Rural,Unknown,35424.0,60.0,202.0,45.0,Unknown,3999794.0
8165,Ganderbal,Unknown,It,Unknown,Unknown,109133.0,12.0,164.0,21.0,Late,1830212.5
8166,Bandipora,Female,Tourism,Urban,Existing Enterprise,81984.0,36.0,164.0,21.0,On-Time,1830212.5
8167,Anantnag,Male,Retail,Rural,Unknown,54789.0,12.0,164.0,51.0,Unknown,1830212.5
8168,Ramban,Unknown,Healthcare,Urban,Existing Enterprise,119808.0,18.0,188.0,77.0,Late,16792.0
8169,Kulgam,Female,Services,Rural,Nano Entrepreneur,70371.0,18.0,188.0,58.0,Late,1830212.5
8170,Poonch,Unknown,It,Rural,Nano Entrepreneur,64658.0,35.12,212.0,40.0,On-Time,26541.0
8171,Reasi,Male,Services,Rural,Unknown,107211.0,60.0,188.0,11.0,Unknown,44295.0
8172,Samba,Other,Services,Unknown,Existing Enterprise,77377.0,24.0,188.0,78.0,Late,49339.0
8173,Kathua,Male,Agri,Rural,Unknown,68851.0,48.0,188.0,83.0,Default,13335.0
8174,Kulgam,Unknown,Retail,Rural,Nano Entrepreneur,31279.0,24.0,206.0,36.0,Unknown,1830212.5
8174,Poonch,Female,Manufacturing,Rural,Nano Entrepreneur,34738.0,18.0,164.0,38.0,On-Time,1240821.0
8176,Shopian,Other,Healthcare,Unknown,Existing Enterprise,45330.0,18.0,188.0,62.0,Late,2786450.0
8177,Kishtwar,Female,It,Urban,Unknown,61351.0,48.0,173.0,56.0,Late,17871.0
8178,Rajouri,Female,Unknown,Rural,Msme Sunrise Sector,17827.0,36.0,188.0,75.0,Default,1468000.0
8179,Reasi,Male,Manufacturing,Unknown,Existing Enterprise,64658.0,24.0,188.0,77.0,Default,840000.0
8180,Ramban,Female,Agri,Unknown,Nano Entrepreneur,112512.0,18.0,188.0,9.0,Unknown,40481.0
8181,Bandipora,Female,Manufacturing,Urban,Unknown,14791.0,12.0,203.0,92.0,Late,49298.0
8182,Budgam,Male,Healthcare,Rural,Nano Entrepreneur,86222.0,12.0,164.0,51.0,Unknown,1830212.5
8183,Jammu,Female,Manufacturing,Urban,Nano Entrepreneur,54274.0,35.12,202.0,82.0,Late,349000.0
8184,Samba,Female,Agri,Unknown,Nano Entrepreneur,31789.0,48.0,188.0,51.0,Unknown,5686190.0
8185,Budgam,Female,Retail,Rural,Msme Sunrise Sector,54832.0,18.0,164.0,51.0,Late,1830212.5
8186,Ganderbal,Unknown,Manufacturing,Urban,Existing Enterprise,30336.0,60.0,188.0,31.0,Default,3629106.0
8187,Reasi,Unknown,Agri,Rural,Existing Enterprise,44099.0,18.0,164.0,18.0,Unknown,743000.0
8188,Kupwara,Female,Tourism,Urban,Msme Sunrise Sector,75825.0,48.0,188.0,66.0,On-Time,1130319.0
8189,Kulgam,Female,Healthcare,Rural,Unknown,21791.0,48.0,188.0,56.0,Late,1884000.0
8190,Kulgam,Male,It,Unknown,Nano Entrepreneur,23194.0,18.0,188.0,55.0,Late,1830212.5
8191,Srinagar,Unknown,Services,Rural,Unknown,14964.0,24.0,188.0,70.0,On-Time,3145839.0
8192,Kupwara,Male,Unknown,Rural,Nano Entrepreneur,18164.0,36.0,188.0,26.0,Default,3754248.0
8193,Bandipora,Other,It,Urban,Msme Sunrise Sector,64413.0,18.0,164.0,90.0,Default,22779.0
8194,Udhampur,Unknown,Tourism,Unknown,Nano Entrepreneur,75552.0,35.12,182.0,13.0,On-Time,3855000.0
8195,Poonch,Male,Retail,Unknown,Nano Entrepreneur,16050.0,12.0,180.0,97.0,Default,1051000.0
8196,Budgam,Female,Services,Urban,Existing Enterprise,47979.0,60.0,188.0,36.0,Default,1830212.5
8197,Kulgam,Other,Agri,Unknown,Existing Enterprise,19234.0,12.0,194.0,66.0,On-Time,4998000.0
8198,Baramulla,Female,Healthcare,Unknown,Msme Sunrise Sector,62096.0,12.0,182.0,4.0,On-Time,112915.0
8199,Shopian,Female,Tourism,Unknown,Unknown,35559.0,35.12,165.0,68.0,Late,1644000.0
8200,Jammu,Unknown,Retail,Rural,Nano Entrepreneur,57364.0,12.0,164.0,7.0,Late,686109.0
8201,Doda,Male,Tourism,Urban,Existing Enterprise,106411.0,60.0,212.0,98.0,Unknown,3856000.0
8202,Pulwama,Female,It,Urban,Nano Entrepreneur,51116.0,36.0,188.0,35.0,Late,1808026.0
8203,Kulgam,Male,Retail,Urban,Nano Entrepreneur,63650.0,24.0,212.0,1.0,Default,1830212.5
8204,Kupwara,Other,Agri,Urban,Nano Entrepreneur,51913.0,12.0,170.0,63.0,Unknown,3982000.0
8205,Shopian,Female,Retail,Unknown,Nano Entrepreneur,114870.0,36.0,198.0,88.0,Unknown,1830212.5
8206,Shopian,Female,Retail,Urban,Existing Enterprise,87897.0,48.0,212.0,76.0,Late,1830212.5
8207,Baramulla,Unknown,It,Unknown,Unknown,9395.0,35.12,188.0,48.0,Default,81000.0
8208,Baramulla,Female,Manufacturing,Rural,Msme Sunrise Sector,108162.0,36.0,164.0,41.0,On-Time,4994000.0
8209,Jammu,Female,It,Rural,Existing Enterprise,114586.0,60.0,188.0,78.0,Late,1321194.0
8210,Ganderbal,Unknown,Services,Unknown,Msme Sunrise Sector,93015.0,60.0,164.0,34.0,Late,1830212.5
8211,Pulwama,Male,Retail,Urban,Msme Sunrise Sector,50491.0,35.12,187.0,91.0,Unknown,1830212.5
8212,Reasi,Other,Unknown,Unknown,Unknown,91122.0,18.0,164.0,19.0,On-Time,1580166.0
8213,Reasi,Other,It,Rural,Nano Entrepreneur,76606.0,18.0,187.0,47.0,On-Time,1260407.0
8214,Kupwara,Male,It,Urban,Unknown,53883.0,18.0,212.0,65.0,Default,859000.0
8215,Samba,Female,It,Urban,Msme Sunrise Sector,42147.0,24.0,164.0,66.0,Late,1830212.5
8216,Budgam,Female,Agri,Urban,Existing Enterprise,96775.0,48.0,196.0,30.0,On-Time,2093273.0
8217,Kathua,Male,Agri,Unknown,Msme Sunrise Sector,30882.0,12.0,188.0,25.0,Default,2940000.0
8218,Samba,Female,Services,Urban,Unknown,73794.0,18.0,188.0,23.0,Unknown,4402706.0
8219,Udhampur,Other,Healthcare,Rural,Existing Enterprise,67500.0,36.0,188.0,85.0,Unknown,2808342.0
8220,Srinagar,Female,Services,Rural,Existing Enterprise,64658.0,60.0,188.0,73.0,Late,2469744.0
8221,Shopian,Male,It,Rural,Nano Entrepreneur,8256.0,35.12,188.0,31.0,Late,1830212.5
8222,Ganderbal,Female,Healthcare,Rural,Existing Enterprise,82959.0,60.0,179.0,38.0,On-Time,1790858.0
8223,Shopian,Female,Agri,Urban,Nano Entrepreneur,41446.0,35.12,188.0,14.0,Late,4802000.0
8224,Kishtwar,Male,Unknown,Rural,Existing Enterprise,9313.0,60.0,164.0,18.0,Default,3826571.0
8225,Poonch,Male,Unknown,Unknown,Unknown,33285.0,35.12,188.0,49.0,On-Time,2623794.0
8226,Samba,Other,Manufacturing,Rural,Unknown,89309.0,36.0,188.0,15.0,Unknown,2986002.0
8227,Ganderbal,Male,Services,Unknown,Existing Enterprise,112291.0,48.0,164.0,49.0,Late,41977.0
8228,Kulgam,Unknown,It,Rural,Unknown,39436.0,18.0,188.0,70.0,On-Time,1830212.5
8229,Kathua,Female,Healthcare,Rural,Nano Entrepreneur,29671.0,24.0,188.0,15.0,Unknown,1830212.5
8230,Ganderbal,Male,Manufacturing,Urban,Nano Entrepreneur,106732.0,35.12,212.0,51.0,Late,386315.0
8231,Ramban,Unknown,Healthcare,Rural,Existing Enterprise,115119.0,48.0,164.0,64.0,Late,1830212.5
8232,Doda,Unknown,Agri,Rural,Nano Entrepreneur,117799.0,48.0,188.0,100.0,On-Time,302797.0
8233,Shopian,Female,Manufacturing,Rural,Nano Entrepreneur,64167.0,48.0,212.0,100.0,On-Time,1830212.5
8234,Reasi,Female,Services,Urban,Msme Sunrise Sector,54193.0,24.0,188.0,16.0,Unknown,3648099.0
8235,Kathua,Male,Agri,Rural,Nano Entrepreneur,38541.0,24.0,212.0,74.0,On-Time,39910.0
8236,Jammu,Male,Tourism,Unknown,Msme Sunrise Sector,20335.0,24.0,164.0,82.0,On-Time,2687317.0
8237,Shopian,Unknown,Agri,Unknown,Nano Entrepreneur,99803.0,24.0,188.0,39.0,Default,4358786.0
8238,Anantnag,Unknown,Unknown,Rural,Existing Enterprise,13528.0,48.0,188.0,95.0,On-Time,19826.0
8239,Poonch,Other,Unknown,Rural,Nano Entrepreneur,41686.0,36.0,188.0,51.0,On-Time,4017940.0
8240,Budgam,Female,Healthcare,Rural,Existing Enterprise,48561.0,48.0,188.0,89.0,Unknown,15838.0
8241,Samba,Female,It,Urban,Existing Enterprise,43116.0,36.0,212.0,37.0,Late,3417000.0
8242,Udhampur,Unknown,Unknown,Unknown,Nano Entrepreneur,54622.0,36.0,188.0,6.0,Unknown,3715000.0
8243,Kulgam,Male,Healthcare,Rural,Nano Entrepreneur,41217.0,36.0,205.0,3.0,On-Time,9797.0
8244,Rajouri,Female,Retail,Urban,Unknown,27227.0,35.12,188.0,93.0,Unknown,2870166.0
8245,Doda,Male,Healthcare,Urban,Unknown,49055.0,24.0,212.0,87.0,Unknown,4594000.0
8246,Pulwama,Female,Healthcare,Urban,Unknown,47301.0,18.0,212.0,51.0,On-Time,4528290.0
8247,Srinagar,Unknown,Services,Unknown,Unknown,51145.0,18.0,188.0,41.0,Late,11661.0
8248,Anantnag,Male,It,Unknown,Nano Entrepreneur,51709.0,12.0,188.0,61.0,On-Time,2566878.0
8249,Kathua,Other,Retail,Urban,Msme Sunrise Sector,64658.0,35.12,212.0,91.0,Late,1711000.0
8250,Jammu,Unknown,Tourism,Unknown,Nano Entrepreneur,32960.0,36.0,212.0,34.0,Late,3672000.0
8251,Kulgam,Unknown,Manufacturing,Rural,Unknown,56816.0,18.0,188.0,8.0,Late,5200.0
8252,Bandipora,Male,Tourism,Urban,Existing Enterprise,78343.0,24.0,188.0,64.0,Default,4320531.0
8253,Ramban,Female,Services,Unknown,Unknown,36283.0,24.0,188.0,36.0,Unknown,1830212.5
8254,Doda,Female,Healthcare,Unknown,Nano Entrepreneur,84997.0,60.0,164.0,90.0,On-Time,3316245.0
8255,Rajouri,Male,Healthcare,Unknown,Existing Enterprise,76724.0,60.0,212.0,100.0,Late,1830212.5
8256,Rajouri,Female,Healthcare,Urban,Unknown,38518.0,36.0,188.0,73.0,Late,4994000.0
8257,Kathua,Male,Manufacturing,Unknown,Msme Sunrise Sector,111900.0,48.0,185.0,76.0,On-Time,4358000.0
8258,Reasi,Male,Unknown,Urban,Unknown,76004.0,18.0,188.0,65.0,Late,2673172.0
8259,Udhampur,Female,It,Rural,Nano Entrepreneur,106852.0,18.0,188.0,29.0,On-Time,1830212.5
8260,Baramulla,Female,It,Urban,Nano Entrepreneur,29347.0,18.0,209.0,48.0,On-Time,1830212.5
8261,Bandipora,Unknown,Manufacturing,Rural,Nano Entrepreneur,102183.0,36.0,208.0,26.0,Late,1830212.5
8262,Baramulla,Female,Agri,Rural,Msme Sunrise Sector,50404.0,48.0,164.0,21.0,Late,34616.0
8263,Anantnag,Female,Healthcare,Urban,Nano Entrepreneur,31404.0,18.0,164.0,90.0,On-Time,3129000.0
8264,Kathua,Male,Tourism,Urban,Nano Entrepreneur,63848.0,12.0,205.0,63.0,Late,1397830.0
8265,Rajouri,Other,Tourism,Unknown,Unknown,80653.0,12.0,164.0,43.0,On-Time,5358.0
8266,Bandipora,Male,Services,Rural,Existing Enterprise,110359.0,35.12,188.0,2.0,On-Time,1830212.5
8267,Rajouri,Unknown,Services,Urban,Nano Entrepreneur,21338.0,48.0,164.0,83.0,Default,4711214.0
8268,Bandipora,Female,Retail,Urban,Existing Enterprise,35495.0,36.0,188.0,33.0,Unknown,547459.0
8269,Budgam,Other,Retail,Urban,Existing Enterprise,25264.0,18.0,192.0,35.0,Unknown,2129000.0
8270,Poonch,Female,Healthcare,Urban,Unknown,18736.0,18.0,181.0,39.0,On-Time,631000.0
8271,Shopian,Female,Unknown,Unknown,Nano Entrepreneur,69230.0,48.0,194.0,11.0,Late,4574000.0
8272,Kishtwar,Male,Healthcare,Rural,Unknown,74024.0,12.0,164.0,45.0,Default,1830212.5
8273,Ganderbal,Other,Services,Rural,Nano Entrepreneur,67721.0,60.0,205.0,20.0,Late,4052885.0
8274,Kishtwar,Other,Agri,Unknown,Existing Enterprise,80794.0,12.0,188.0,30.0,Late,13463.0
8275,Baramulla,Male,Tourism,Unknown,Nano Entrepreneur,42611.0,48.0,188.0,14.0,On-Time,4110034.0
8276,Shopian,Female,Tourism,Rural,Unknown,64658.0,12.0,179.0,40.0,Unknown,14380.0
8276,Anantnag,Female,Services,Unknown,Msme Sunrise Sector,105159.0,35.12,164.0,29.0,On-Time,5450583.0
8278,Budgam,Unknown,Agri,Urban,Nano Entrepreneur,81295.0,48.0,164.0,18.0,Late,576000.0
8279,Anantnag,Male,Unknown,Urban,Nano Entrepreneur,27529.0,60.0,188.0,52.0,Late,3922031.0
8280,Kupwara,Female,Retail,Unknown,Nano Entrepreneur,38493.0,24.0,167.0,92.0,Late,795000.0
8281,Samba,Male,Services,Unknown,Existing Enterprise,67112.0,48.0,171.0,45.0,Default,37667.0
8282,Ganderbal,Female,Agri,Rural,Unknown,89676.0,12.0,164.0,87.0,Late,1126000.0
8283,Ganderbal,Male,Retail,Unknown,Msme Sunrise Sector,105154.0,12.0,212.0,98.0,Late,4100172.0
8283,Budgam,Other,Retail,Rural,Existing Enterprise,82016.0,35.12,212.0,77.0,Late,1646005.0
8285,Kupwara,Male,It,Rural,Msme Sunrise Sector,83038.0,18.0,188.0,12.0,Late,39057.0
8286,Bandipora,Unknown,Unknown,Unknown,Nano Entrepreneur,118801.0,36.0,212.0,98.0,Late,1830212.5
8287,Poonch,Male,It,Urban,Nano Entrepreneur,61348.0,18.0,212.0,42.0,Unknown,6003.0
8288,Anantnag,Male,Tourism,Rural,Nano Entrepreneur,31895.0,48.0,188.0,47.0,Late,1374000.0
8289,Poonch,Male,Unknown,Rural,Existing Enterprise,87850.0,24.0,188.0,9.0,On-Time,3764379.0
8290,Samba,Female,Services,Urban,Nano Entrepreneur,118173.0,24.0,164.0,35.0,Default,20280.0
8291,Kupwara,Female,Retail,Rural,Unknown,57180.0,24.0,188.0,75.0,On-Time,202179.0
8292,Udhampur,Female,Manufacturing,Rural,Unknown,53244.0,18.0,212.0,48.0,Late,89779.0
8293,Shopian,Other,Retail,Unknown,Msme Sunrise Sector,36998.0,12.0,164.0,84.0,Late,1830212.5
8294,Reasi,Male,Agri,Unknown,Nano Entrepreneur,59390.0,36.0,188.0,99.0,Default,1686000.0
8295,Baramulla,Female,Agri,Rural,Unknown,105075.0,60.0,164.0,69.0,On-Time,3755.0
8296,Jammu,Unknown,Retail,Unknown,Nano Entrepreneur,108470.0,35.12,164.0,49.0,Unknown,1830212.5
8297,Kulgam,Other,Retail,Urban,Unknown,28357.0,48.0,188.0,43.0,Default,4337990.0
8298,Ramban,Female,Healthcare,Unknown,Unknown,84779.0,48.0,188.0,70.0,Late,4100685.0
8299,Reasi,Other,Unknown,Unknown,Msme Sunrise Sector,72216.0,12.0,188.0,63.0,Unknown,7602.0
8300,Kishtwar,Male,Manufacturing,Rural,Nano Entrepreneur,64658.0,12.0,188.0,19.0,Late,4879000.0
8301,Rajouri,Female,Services,Rural,Msme Sunrise Sector,84733.0,60.0,188.0,41.0,Default,510000.0
8302,Srinagar,Other,Retail,Unknown,Existing Enterprise,68812.0,35.12,188.0,35.0,On-Time,599000.0
8303,Kupwara,Female,Services,Unknown,Existing Enterprise,84932.0,35.12,212.0,99.0,Unknown,32260.0
8304,Budgam,Male,Unknown,Rural,Unknown,30323.0,36.0,209.0,78.0,Late,2588.0
8305,Udhampur,Female,Agri,Rural,Nano Entrepreneur,40818.0,12.0,188.0,54.0,On-Time,1849379.0
8306,Udhampur,Male,Agri,Unknown,Nano Entrepreneur,91426.0,60.0,188.0,46.0,On-Time,1830212.5
8307,Budgam,Female,Manufacturing,Rural,Nano Entrepreneur,112414.0,60.0,212.0,55.0,Late,4974000.0
8308,Kishtwar,Male,It,Rural,Unknown,76654.0,48.0,187.0,54.0,On-Time,6545.0
8309,Poonch,Male,Healthcare,Rural,Nano Entrepreneur,118170.0,48.0,208.0,34.0,Default,3233.0
8310,Kupwara,Unknown,Tourism,Rural,Msme Sunrise Sector,106417.0,48.0,188.0,32.0,Unknown,3049.0
8311,Jammu,Male,Unknown,Unknown,Nano Entrepreneur,46988.0,18.0,188.0,19.0,Unknown,1830212.5
8312,Srinagar,Other,Manufacturing,Unknown,Nano Entrepreneur,35123.0,60.0,188.0,92.0,Late,846000.0
8313,Kupwara,Female,Retail,Rural,Existing Enterprise,28488.0,36.0,191.0,14.0,Late,4543187.0
8314,Ganderbal,Other,Agri,Urban,Msme Sunrise Sector,106003.0,36.0,164.0,59.0,On-Time,34328.0
8315,Budgam,Female,Agri,Urban,Msme Sunrise Sector,41508.0,48.0,188.0,15.0,Unknown,3522868.0
8316,Poonch,Male,Tourism,Unknown,Nano Entrepreneur,65146.0,48.0,188.0,11.0,On-Time,31216.0
