Application ID,Application Date,District Name,Gender,Residential Type,Specially Abled Type,Enterprise Type,Sector,IFSC Code,Days_to_BHD_Verification,Days_to_SBDU_Verification,Days_to_DLIC_Approval,Days_to_Bank_Sanction,Days_to_Disbursement,Total_TAT_Days,Applicant_Monthly_Income,Loan_Tenure_Months,Interest_Rate_%,EMI_Amount,EMI_to_Income_Ratio,Risk_Score,Credit_Eligibility_Score,Repayment_Status,Loan_Amount_INR,Project_Cost_INR
8230.0,,Ganderbal,Male,Urban,Unknown,Nano Entrepreneur,Manufacturing,JKBK067956,0.0,72.0,42.0,110.0,18.0,212.0,106732.0,35.11829804789004,7.95,17897.0,0.29881065503497617,51.0,0.6,Late,386315.0,5773000.0
8231.0,2025-10-04,Ramban,Unknown,Rural,Unknown,Existing Enterprise,Healthcare,JKBK044515,15.0,64.0,6.0,26.0,31.0,164.0,115119.0,48.0,10.56,17897.0,0.29881065503497617,64.0,0.5051130000081706,Late,1830212.5,4261743.0
8232.0,2025-10-03,Doda,Unknown,Rural,Multiple,Nano Entrepreneur,Agri,JKBK025665,34.0,58.0,32.0,18.0,7.0,188.0,117799.0,48.0,9.75,17897.0,0.29881065503497617,100.0,0.74,On-Time,302797.0,6902262.0
8233.0,2024-01-10,Shopian,Female,Rural,Visual,Nano Entrepreneur,Manufacturing,JKBK045985,37.0,67.0,5.0,85.0,22.0,212.0,64167.0,48.0,11.44,17897.0,0.29881065503497617,100.0,0.97,On-Time,1830212.5,1646000.0
8234.0,,Reasi,Female,Urban,Visual,Msme Sunrise Sector,Services,JKBK036890,39.0,39.0,50.0,114.0,24.0,188.0,54193.0,24.0,12.15,17897.0,0.29881065503497617,16.0,0.29,Unknown,3648099.0,30128.0
8235.0,2024-12-06,Kathua,Male,Rural,Multiple,Nano Entrepreneur,Agri,JKBK079804,12.0,15.0,59.0,107.0,26.0,212.0,38541.0,24.0,7.51,17897.0,0.29881065503497617,74.0,0.62,On-Time,39910.0,4298781.0
8236.0,2025-03-04,Jammu,Male,Unknown,Hearing,Msme Sunrise Sector,Tourism,JKBK072750,2.0,70.0,35.0,8.0,33.0,164.0,20335.0,24.0,7.19,17897.0,0.29881065503497617,82.0,0.22,On-Time,2687317.0,4517463.0
8237.0,2021-07-15,Shopian,Unknown,Unknown,Multiple,Nano Entrepreneur,Agri,JKBK021968,33.0,48.0,34.0,11.0,6.0,188.0,99803.0,24.0,13.85,17897.0,0.29881065503497617,39.0,0.01,Default,4358786.0,4803383.0
8238.0,,Anantnag,Unknown,Rural,Locomotor,Existing Enterprise,Unknown,JKBK043629,11.0,19.0,26.0,25.0,24.0,188.0,13528.0,48.0,7.93,17897.0,0.29881065503497617,95.0,0.36,On-Time,19826.0,1597826.0
8239.0,2025-06-17,Poonch,Other,Rural,Visual,Nano Entrepreneur,Unknown,JKBK048206,11.0,48.0,57.0,43.0,29.0,188.0,41686.0,36.0,13.84,17897.0,0.29881065503497617,51.0,0.16,On-Time,4017940.0,2301000.0
8240.0,,Budgam,Female,Rural,Unknown,Existing Enterprise,Healthcare,JKBK099548,34.0,48.0,24.0,54.0,24.0,188.0,48561.0,48.0,13.31,17897.0,0.29881065503497617,89.0,0.25,Unknown,15838.0,347748.0
8241.0,,Samba,Female,Urban,Unknown,Existing Enterprise,It,JKBK067164,36.0,63.0,32.0,107.0,5.0,212.0,43116.0,36.0,8.16,17897.0,0.29881065503497617,37.0,0.9,Late,3417000.0,3170484.0
8242.0,2023-08-05,Udhampur,Unknown,Unknown,Hearing,Nano Entrepreneur,Unknown,JKBK074677,9.0,84.0,32.0,49.0,21.0,188.0,54622.0,36.0,7.34,17897.0,0.29881065503497617,6.0,0.23,Unknown,3715000.0,5221000.0
8243.0,2026-02-25,Kulgam,Male,Rural,Multiple,Nano Entrepreneur,Healthcare,JKBK082052,25.0,33.0,23.0,88.0,36.0,205.0,41217.0,36.0,14.48,17897.0,0.29881065503497617,3.0,0.13,On-Time,9797.0,2929000.0
8244.0,,Rajouri,Female,Urban,Hearing,Unknown,Retail,JKBK065875,20.0,86.0,32.0,13.0,5.0,188.0,27227.0,35.11829804789004,12.97,17897.0,0.29881065503497617,93.0,0.74,Unknown,2870166.0,49119.0
8245.0,,Doda,Male,Urban,Unknown,Unknown,Healthcare,JKBK065431,35.0,52.0,49.0,88.0,30.0,212.0,49055.0,24.0,13.47,17897.0,0.29881065503497617,87.0,0.01,Unknown,4594000.0,550173.0
8246.0,,Pulwama,Female,Urban,Multiple,Unknown,Healthcare,JKBK056686,24.0,37.0,23.0,99.0,42.0,212.0,47301.0,18.0,11.02,17897.0,0.29881065503497617,51.0,0.63,On-Time,4528290.0,3897987.0
8247.0,2026-08-16,Srinagar,Unknown,Unknown,Unknown,Unknown,Services,JKBK077003,38.0,81.0,32.0,47.0,14.0,188.0,51145.0,18.0,6.92,17897.0,0.29881065503497617,41.0,0.18,Late,11661.0,1649972.0
8248.0,,Anantnag,Male,Unknown,Visual,Nano Entrepreneur,It,JKBK019457,13.0,65.0,34.0,65.0,24.0,188.0,51709.0,12.0,10.56,17897.0,0.29881065503497617,61.0,0.02,On-Time,2566878.0,3393000.0
8249.0,2026-07-14,Kathua,Other,Urban,Unknown,Msme Sunrise Sector,Retail,JKBK065566,32.0,5.0,56.0,77.0,43.0,212.0,64658.0,35.11829804789004,10.64,17897.0,0.29881065503497617,91.0,0.82,Late,1711000.0,1689309.0
8250.0,,Jammu,Unknown,Unknown,Unknown,Nano Entrepreneur,Tourism,JKBK021734,33.0,78.0,51.0,94.0,44.0,212.0,32960.0,36.0,8.01,17897.0,0.29881065503497617,34.0,0.52,Late,3672000.0,3175302.0
8251.0,,Kulgam,Unknown,Rural,Multiple,Unknown,Manufacturing,JKBK095239,5.0,11.0,45.0,65.0,28.0,188.0,56816.0,18.0,12.63,17897.0,0.29881065503497617,8.0,0.45,Late,5200.0,2079727.0
8252.0,2024-08-03,Bandipora,Male,Urban,Locomotor,Existing Enterprise,Tourism,JKBK060718,39.0,53.0,25.0,13.0,24.0,188.0,78343.0,24.0,7.75,17897.0,0.29881065503497617,64.0,0.25,Default,4320531.0,2301000.0
8253.0,,Ramban,Female,Unknown,Unknown,Unknown,Services,JKBK098626,2.0,48.0,16.0,103.0,19.0,188.0,36283.0,24.0,8.79,17897.0,0.29881065503497617,36.0,0.47,Unknown,1830212.5,4112000.0
8254.0,2025-09-22,Doda,Female,Unknown,Visual,Nano Entrepreneur,Healthcare,JKBK012710,5.0,17.0,52.0,57.0,30.0,164.0,84997.0,60.0,9.79,17897.0,0.29881065503497617,90.0,0.21,On-Time,3316245.0,2559000.0
8255.0,,Rajouri,Male,Unknown,Unknown,Existing Enterprise,Healthcare,JKBK017305,23.0,20.0,56.0,80.0,38.0,212.0,76724.0,60.0,13.26,17897.0,0.29881065503497617,100.0,0.45,Late,1830212.5,6119000.0
8256.0,2023-04-11,Rajouri,Female,Urban,Unknown,Unknown,Healthcare,JKBK055961,20.0,73.0,52.0,72.0,10.0,188.0,38518.0,36.0,12.39,17897.0,0.29881065503497617,73.0,0.5051130000081706,Late,4994000.0,9816.0
8257.0,2025-12-22,Kathua,Male,Unknown,Unknown,Msme Sunrise Sector,Manufacturing,JKBK062215,31.0,53.0,57.0,18.0,26.0,185.0,111900.0,48.0,6.87,17897.0,0.29881065503497617,76.0,0.01,On-Time,4358000.0,1759000.0
8258.0,,Reasi,Male,Urban,Unknown,Unknown,Unknown,JKBK025091,36.0,48.0,52.0,49.0,36.0,188.0,76004.0,18.0,7.53,17897.0,0.29881065503497617,65.0,0.05,Late,2673172.0,2301000.0
8259.0,,Udhampur,Female,Rural,Unknown,Nano Entrepreneur,It,JKBK062215,20.0,32.0,18.0,83.0,27.0,188.0,106852.0,18.0,14.28,17897.0,0.29881065503497617,29.0,0.37,On-Time,1830212.5,6416779.0
8260.0,2025-03-02,Baramulla,Female,Urban,Locomotor,Nano Entrepreneur,It,JKBK082052,37.0,23.0,37.0,92.0,20.0,209.0,29347.0,18.0,6.84,17897.0,0.29881065503497617,48.0,0.55,On-Time,1830212.5,87000.0
8261.0,,Bandipora,Unknown,Rural,Unknown,Nano Entrepreneur,Manufacturing,JKBK044662,18.0,18.0,30.0,103.0,39.0,208.0,102183.0,36.0,8.12,17897.0,0.29881065503497617,26.0,0.27,Late,1830212.5,3782000.0
8262.0,2026-07-08,Baramulla,Female,Rural,Hearing,Msme Sunrise Sector,Agri,JKBK086887,34.0,81.0,22.0,10.0,10.0,164.0,50404.0,48.0,12.47,17897.0,0.29881065503497617,21.0,0.84,Late,34616.0,2301000.0
8263.0,2023-02-14,Anantnag,Female,Urban,Hearing,Nano Entrepreneur,Healthcare,JKBK039888,13.0,6.0,23.0,72.0,24.0,164.0,31404.0,18.0,10.22,17897.0,0.29881065503497617,90.0,0.71,On-Time,3129000.0,1962413.0
8264.0,2026-04-27,Kathua,Male,Urban,Unknown,Nano Entrepreneur,Tourism,JKBK021016,31.0,6.0,58.0,80.0,30.0,205.0,63848.0,12.0,7.18,17897.0,0.29881065503497617,63.0,0.55,Late,1397830.0,5645.0
8265.0,2026-04-02,Rajouri,Other,Unknown,Visual,Unknown,Tourism,JKBK047358,38.0,18.0,54.0,11.0,6.0,164.0,80653.0,12.0,11.19,17897.0,0.29881065503497617,43.0,0.71,On-Time,5358.0,467649.0
8266.0,2026-09-23,Bandipora,Male,Rural,Unknown,Existing Enterprise,Services,JKBK081014,21.0,89.0,32.0,17.0,42.0,188.0,110359.0,35.11829804789004,10.74,17897.0,0.29881065503497617,2.0,0.7,On-Time,1830212.5,2592326.0
8267.0,2024-11-03,Rajouri,Unknown,Urban,Unknown,Nano Entrepreneur,Services,JKBK066766,16.0,12.0,54.0,16.0,42.0,164.0,21338.0,48.0,11.48,17897.0,0.29881065503497617,83.0,0.74,Default,4711214.0,5705.0
8268.0,2021-12-02,Bandipora,Female,Urban,Locomotor,Existing Enterprise,Retail,JKBK056907,34.0,77.0,32.0,65.0,24.0,188.0,35495.0,36.0,8.27,17897.0,0.29881065503497617,33.0,0.92,Unknown,547459.0,27652.0
8269.0,2023-10-26,Budgam,Other,Urban,Unknown,Existing Enterprise,Retail,JKBK062020,33.0,51.0,17.0,84.0,7.0,192.0,25264.0,18.0,13.66,17897.0,0.29881065503497617,35.0,0.7,Unknown,2129000.0,14087.0
8270.0,2026-10-09,Poonch,Female,Urban,Locomotor,Unknown,Healthcare,JKBK052454,18.0,73.0,4.0,54.0,32.0,181.0,18736.0,18.0,10.56,17897.0,0.29881065503497617,39.0,0.98,On-Time,631000.0,2146299.0
8271.0,2025-01-09,Shopian,Female,Unknown,Hearing,Nano Entrepreneur,Unknown,JKBK072750,16.0,77.0,50.0,23.0,28.0,194.0,69230.0,48.0,8.97,17897.0,0.29881065503497617,11.0,0.26,Late,4574000.0,1806000.0
8272.0,2023-12-09,Kishtwar,Male,Rural,Hearing,Unknown,Healthcare,JKBK077049,14.0,33.0,26.0,56.0,15.0,164.0,74024.0,12.0,8.74,17897.0,0.29881065503497617,45.0,0.52,Default,1830212.5,134639.0
8273.0,2022-01-26,Ganderbal,Other,Rural,Unknown,Nano Entrepreneur,Services,JKBK086267,9.0,90.0,32.0,59.0,15.0,205.0,67721.0,60.0,11.7,17897.0,0.29881065503497617,20.0,0.99,Late,4052885.0,6074.0
8274.0,,Kishtwar,Other,Unknown,Unknown,Existing Enterprise,Agri,JKBK013840,3.0,36.0,42.0,65.0,24.0,188.0,80794.0,12.0,8.9,17897.0,0.29881065503497617,30.0,0.44,Late,13463.0,6348169.0
8275.0,2023-05-03,Baramulla,Male,Unknown,Unknown,Nano Entrepreneur,Tourism,JKBK048206,14.0,74.0,24.0,120.0,24.0,188.0,42611.0,48.0,6.9,17897.0,0.29881065503497617,14.0,0.3,On-Time,4110034.0,3287587.0
8276.0,,Shopian,Female,Rural,Unknown,Unknown,Tourism,JKBK079491,39.0,23.0,16.0,56.0,45.0,179.0,64658.0,12.0,11.16,17897.0,0.29881065503497617,40.0,0.12,Unknown,14380.0,5803000.0
8276.0,,Anantnag,Female,Unknown,Locomotor,Msme Sunrise Sector,Services,JKBK029049,11.0,63.0,9.0,29.0,10.0,164.0,105159.0,35.11829804789004,9.09,17897.0,0.29881065503497617,29.0,0.76,On-Time,5450583.0,4554311.0
8278.0,2022-11-22,Budgam,Unknown,Urban,Unknown,Nano Entrepreneur,Agri,JKBK039783,8.0,61.0,3.0,67.0,13.0,164.0,81295.0,48.0,9.28,17897.0,0.29881065503497617,18.0,0.02,Late,576000.0,2301000.0
8279.0,,Anantnag,Male,Urban,Locomotor,Nano Entrepreneur,Unknown,JKBK031827,0.0,48.0,12.0,115.0,9.0,188.0,27529.0,60.0,10.56,17897.0,0.29881065503497617,52.0,0.45,Late,3922031.0,5593577.0
8280.0,2025-12-03,Kupwara,Female,Unknown,Unknown,Nano Entrepreneur,Retail,JKBK034322,5.0,53.0,21.0,84.0,4.0,167.0,38493.0,24.0,7.53,17897.0,0.29881065503497617,92.0,0.76,Late,795000.0,3399000.0
8281.0,,Samba,Male,Unknown,Multiple,Existing Enterprise,Services,JKBK083848,5.0,33.0,46.0,84.0,3.0,171.0,67112.0,48.0,7.08,17897.0,0.29881065503497617,45.0,0.78,Default,37667.0,6348000.0
8282.0,2022-04-19,Ganderbal,Female,Rural,Hearing,Unknown,Agri,JKBK070817,4.0,18.0,8.0,35.0,9.0,164.0,89676.0,12.0,11.31,17897.0,0.29881065503497617,87.0,0.72,Late,1126000.0,9584.0
8283.0,,Ganderbal,Male,Unknown,Multiple,Msme Sunrise Sector,Retail,JKBK092458,21.0,21.0,56.0,103.0,41.0,212.0,105154.0,12.0,9.26,17897.0,0.29881065503497617,98.0,0.48,Late,4100172.0,3889041.0
8283.0,,Budgam,Other,Rural,Unknown,Existing Enterprise,Retail,JKBK086347,36.0,86.0,46.0,40.0,33.0,212.0,82016.0,35.11829804789004,13.24,17897.0,0.29881065503497617,77.0,0.84,Late,1646005.0,1684401.0
8285.0,2026-05-17,Kupwara,Male,Rural,Unknown,Msme Sunrise Sector,It,JKBK027436,37.0,48.0,49.0,87.0,24.0,188.0,83038.0,18.0,12.27,17897.0,0.29881065503497617,12.0,0.46,Late,39057.0,37755.0
8286.0,2024-07-21,Bandipora,Unknown,Unknown,Unknown,Nano Entrepreneur,Unknown,JKBK067133,13.0,86.0,47.0,48.0,22.0,212.0,118801.0,36.0,14.24,17897.0,0.29881065503497617,98.0,0.98,Late,1830212.5,975000.0
8287.0,,Poonch,Male,Urban,Unknown,Nano Entrepreneur,It,JKBK097594,3.0,61.0,15.0,95.0,45.0,212.0,61348.0,18.0,10.33,17897.0,0.29881065503497617,42.0,0.5051130000081706,Unknown,6003.0,6029619.0
8288.0,2023-11-25,Anantnag,Male,Rural,Unknown,Nano Entrepreneur,Tourism,JKBK042887,28.0,62.0,18.0,39.0,24.0,188.0,31895.0,48.0,10.56,17897.0,0.29881065503497617,47.0,0.5,Late,1374000.0,3139000.0
8289.0,2026-08-26,Poonch,Male,Rural,Locomotor,Existing Enterprise,Unknown,JKBK033127,28.0,81.0,32.0,9.0,27.0,188.0,87850.0,24.0,7.85,17897.0,0.29881065503497617,9.0,0.81,On-Time,3764379.0,17948.0
8290.0,,Samba,Female,Urban,Unknown,Nano Entrepreneur,Services,JKBK049116,32.0,37.0,15.0,23.0,43.0,164.0,118173.0,24.0,8.98,17897.0,0.29881065503497617,35.0,0.48,Default,20280.0,2301000.0
8291.0,2022-07-22,Kupwara,Female,Rural,Multiple,Unknown,Retail,JKBK067956,15.0,35.0,32.0,65.0,7.0,188.0,57180.0,24.0,8.01,17897.0,0.29881065503497617,75.0,0.84,On-Time,202179.0,2377137.0
8292.0,2024-10-09,Udhampur,Female,Rural,Unknown,Unknown,Manufacturing,JKBK045023,28.0,73.0,8.0,63.0,41.0,212.0,53244.0,18.0,14.15,17897.0,0.29881065503497617,48.0,0.86,Late,89779.0,3376000.0
8293.0,2025-09-28,Shopian,Other,Unknown,Hearing,Msme Sunrise Sector,Retail,JKBK090689,4.0,68.0,10.0,11.0,31.0,164.0,36998.0,12.0,10.23,17897.0,0.29881065503497617,84.0,0.45,Late,1830212.5,2301000.0
8294.0,2026-02-04,Reasi,Male,Unknown,Multiple,Nano Entrepreneur,Agri,JKBK020035,38.0,53.0,27.0,65.0,8.0,188.0,59390.0,36.0,13.26,17897.0,0.29881065503497617,99.0,0.24,Default,1686000.0,2301000.0
8295.0,,Baramulla,Female,Rural,Multiple,Unknown,Agri,JKBK027223,36.0,17.0,6.0,51.0,31.0,164.0,105075.0,60.0,7.26,17897.0,0.29881065503497617,69.0,0.84,On-Time,3755.0,30133.0
8296.0,,Jammu,Unknown,Unknown,Hearing,Nano Entrepreneur,Retail,JKBK068857,18.0,66.0,14.0,34.0,14.0,164.0,108470.0,35.11829804789004,7.34,17897.0,0.29881065503497617,49.0,0.72,Unknown,1830212.5,3544312.0
8297.0,,Kulgam,Other,Urban,Unknown,Unknown,Retail,JKBK071950,11.0,45.0,32.0,65.0,28.0,188.0,28357.0,48.0,8.23,17897.0,0.29881065503497617,43.0,0.84,Default,4337990.0,3073000.0
8298.0,2026-04-11,Ramban,Female,Unknown,Unknown,Unknown,Healthcare,JKBK060718,20.0,70.0,33.0,79.0,4.0,188.0,84779.0,48.0,6.9,17897.0,0.29881065503497617,70.0,0.91,Late,4100685.0,19718.0
8299.0,2025-10-07,Reasi,Other,Unknown,Visual,Msme Sunrise Sector,Unknown,JKBK012264,20.0,74.0,16.0,93.0,24.0,188.0,72216.0,12.0,12.49,17897.0,0.29881065503497617,63.0,0.56,Unknown,7602.0,1081022.0
8300.0,2025-09-02,Kishtwar,Male,Rural,Hearing,Nano Entrepreneur,Manufacturing,JKBK050046,38.0,49.0,31.0,45.0,24.0,188.0,64658.0,12.0,9.28,17897.0,0.29881065503497617,19.0,0.73,Late,4879000.0,8552.0
8301.0,,Rajouri,Female,Rural,Unknown,Msme Sunrise Sector,Services,JKBK087893,20.0,16.0,42.0,108.0,17.0,188.0,84733.0,60.0,12.55,17897.0,0.29881065503497617,41.0,0.22,Default,510000.0,5077000.0
8302.0,2025-04-19,Srinagar,Other,Unknown,Locomotor,Existing Enterprise,Retail,JKBK031679,5.0,59.0,32.0,91.0,31.0,188.0,68812.0,35.11829804789004,12.96,17897.0,0.29881065503497617,35.0,0.82,On-Time,599000.0,4410649.0
8303.0,,Kupwara,Female,Unknown,Unknown,Existing Enterprise,Services,JKBK029949,39.0,80.0,51.0,39.0,23.0,212.0,84932.0,35.11829804789004,7.7,17897.0,0.29881065503497617,99.0,0.91,Unknown,32260.0,2131731.0
8304.0,2023-07-01,Budgam,Male,Rural,Unknown,Unknown,Unknown,JKBK026826,18.0,45.0,50.0,66.0,30.0,209.0,30323.0,36.0,14.25,17897.0,0.29881065503497617,78.0,0.34,Late,2588.0,6005336.0
8305.0,,Udhampur,Female,Rural,Unknown,Nano Entrepreneur,Agri,JKBK062214,11.0,38.0,35.0,65.0,24.0,188.0,40818.0,12.0,11.12,17897.0,0.29881065503497617,54.0,0.48,On-Time,1849379.0,342239.0
8306.0,2023-03-24,Udhampur,Male,Unknown,Locomotor,Nano Entrepreneur,Agri,JKBK069143,1.0,53.0,36.0,65.0,45.0,188.0,91426.0,60.0,9.84,17897.0,0.29881065503497617,46.0,0.77,On-Time,1830212.5,2301000.0
8307.0,,Budgam,Female,Rural,Visual,Nano Entrepreneur,Manufacturing,JKBK072750,15.0,42.0,38.0,95.0,44.0,212.0,112414.0,60.0,7.41,17897.0,0.29881065503497617,55.0,0.5051130000081706,Late,4974000.0,1795679.0
8308.0,,Kishtwar,Male,Rural,Unknown,Unknown,It,JKBK036760,8.0,45.0,3.0,114.0,17.0,187.0,76654.0,48.0,7.45,17897.0,0.29881065503497617,54.0,0.08,On-Time,6545.0,2301000.0
8309.0,2025-10-13,Poonch,Male,Rural,Unknown,Nano Entrepreneur,Healthcare,JKBK062868,25.0,65.0,50.0,27.0,41.0,208.0,118170.0,48.0,13.04,17897.0,0.29881065503497617,34.0,0.31,Default,3233.0,2301000.0
8310.0,,Kupwara,Unknown,Rural,Hearing,Msme Sunrise Sector,Tourism,JKBK074576,2.0,48.0,42.0,106.0,17.0,188.0,106417.0,48.0,14.14,17897.0,0.29881065503497617,32.0,0.76,Unknown,3049.0,5150768.0
8311.0,,Jammu,Male,Unknown,Hearing,Nano Entrepreneur,Unknown,JKBK062020,30.0,48.0,32.0,77.0,22.0,188.0,46988.0,18.0,11.77,17897.0,0.29881065503497617,19.0,0.37,Unknown,1830212.5,2301000.0
8312.0,2023-12-09,Srinagar,Other,Unknown,Locomotor,Nano Entrepreneur,Manufacturing,JKBK054309,18.0,87.0,32.0,65.0,42.0,188.0,35123.0,60.0,10.74,17897.0,0.29881065503497617,92.0,0.35,Late,846000.0,3488947.0
8313.0,2022-09-15,Kupwara,Female,Rural,Unknown,Existing Enterprise,Retail,JKBK060322,34.0,72.0,57.0,21.0,7.0,191.0,28488.0,36.0,13.62,17897.0,0.29881065503497617,14.0,0.66,Late,4543187.0,5529264.0
8314.0,2025-05-13,Ganderbal,Other,Urban,Locomotor,Msme Sunrise Sector,Agri,JKBK091592,28.0,29.0,53.0,20.0,15.0,164.0,106003.0,36.0,8.83,17897.0,0.29881065503497617,59.0,0.33,On-Time,34328.0,244885.0
8315.0,2022-11-02,Budgam,Female,Urban,Unknown,Msme Sunrise Sector,Agri,JKBK025665,14.0,60.0,19.0,65.0,43.0,188.0,41508.0,48.0,13.38,17897.0,0.29881065503497617,15.0,0.64,Unknown,3522868.0,2301000.0
8316.0,,Poonch,Male,Unknown,Unknown,Nano Entrepreneur,Tourism,JKBK016473,2.0,82.0,41.0,64.0,24.0,188.0,65146.0,48.0,14.01,17897.0,0.29881065503497617,11.0,0.33,On-Time,31216.0,439000.0
8317.0,2026-09-13,Udhampur,Unknown,Urban,Unknown,Existing Enterprise,It,JKBK011785,38.0,32.0,32.0,49.0,24.0,188.0,38578.0,48.0,11.37,17897.0,0.29881065503497617,90.0,0.97,Late,1830212.5,5609356.0
8318.0,,Doda,Female,Rural,Visual,Existing Enterprise,Unknown,JKBK079749,35.0,61.0,48.0,103.0,11.0,212.0,73770.0,12.0,9.88,17897.0,0.29881065503497617,51.0,0.87,Late,697812.0,2301000.0
8319.0,2022-06-23,Samba,Male,Unknown,Locomotor,Existing Enterprise,Retail,JKBK089244,4.0,14.0,46.0,29.0,16.0,164.0,106800.0,35.11829804789004,10.56,17897.0,0.29881065503497617,42.0,0.74,Late,40449.0,2559873.0
8320.0,2023-12-05,Poonch,Female,Urban,Locomotor,Nano Entrepreneur,It,JKBK065566,21.0,57.0,51.0,65.0,24.0,188.0,119821.0,60.0,13.83,17897.0,0.29881065503497617,8.0,0.66,On-Time,2958957.0,4970059.0
8321.0,,Anantnag,Female,Rural,Locomotor,Msme Sunrise Sector,Retail,JKBK060322,20.0,56.0,36.0,113.0,24.0,188.0,64658.0,36.0,13.04,17897.0,0.29881065503497617,71.0,0.72,On-Time,33355.0,5913.0
8322.0,2024-02-17,Kupwara,Female,Urban,Unknown,Nano Entrepreneur,Healthcare,JKBK023744,5.0,6.0,17.0,65.0,41.0,188.0,102419.0,35.11829804789004,7.89,17897.0,0.29881065503497617,33.0,0.72,Unknown,1136988.0,2912401.0
8323.0,2021-01-05,Doda,Unknown,Rural,Multiple,Nano Entrepreneur,Manufacturing,JKBK049116,0.0,62.0,54.0,102.0,42.0,212.0,78575.0,35.11829804789004,13.04,17897.0,0.29881065503497617,16.0,0.99,Unknown,1830212.5,2301000.0
8324.0,2022-09-08,Jammu,Female,Urban,Hearing,Unknown,Tourism,JKBK026095,2.0,48.0,45.0,24.0,42.0,188.0,102339.0,48.0,9.92,17897.0,0.29881065503497617,26.0,0.67,Late,2684425.0,11768.0
8325.0,,Kupwara,Male,Rural,Locomotor,Existing Enterprise,Agri,JKBK061226,26.0,7.0,5.0,10.0,9.0,164.0,69941.0,48.0,10.56,17897.0,0.29881065503497617,37.0,0.78,Default,1863401.0,6417000.0
8326.0,2026-11-05,Kulgam,Male,Urban,Multiple,Msme Sunrise Sector,Healthcare,JKBK012110,16.0,18.0,60.0,89.0,24.0,188.0,81725.0,18.0,14.33,17897.0,0.29881065503497617,14.0,0.06,Unknown,1343000.0,4465556.0
8326.0,2026-03-22,Budgam,Other,Unknown,Visual,Existing Enterprise,Retail,JKBK040778,31.0,28.0,20.0,9.0,19.0,164.0,62558.0,18.0,11.07,17897.0,0.29881065503497617,74.0,0.6,On-Time,770000.0,2989115.0
8328.0,2023-09-12,Samba,Unknown,Unknown,Unknown,Nano Entrepreneur,Tourism,JKBK050548,34.0,55.0,18.0,65.0,11.0,188.0,113689.0,60.0,13.73,17897.0,0.29881065503497617,40.0,0.25,On-Time,4864315.0,2301000.0
8329.0,,Budgam,Other,Unknown,Locomotor,Nano Entrepreneur,Healthcare,JKBK029219,11.0,59.0,39.0,42.0,9.0,164.0,64658.0,48.0,11.44,17897.0,0.29881065503497617,43.0,0.76,On-Time,48790.0,6671568.0
8330.0,,Poonch,Unknown,Rural,Locomotor,Existing Enterprise,Agri,JKBK023744,7.0,84.0,32.0,19.0,24.0,188.0,14169.0,48.0,7.59,17897.0,0.29881065503497617,53.0,0.5051130000081706,Late,437925.0,4535135.0
8331.0,,Kupwara,Female,Unknown,Visual,Msme Sunrise Sector,It,JKBK021038,24.0,45.0,46.0,111.0,17.0,212.0,106009.0,36.0,6.6,17897.0,0.29881065503497617,52.0,0.2,Unknown,1113000.0,4725145.0
8332.0,,Budgam,Female,Urban,Multiple,Existing Enterprise,Healthcare,JKBK033776,35.0,75.0,30.0,108.0,24.0,188.0,14637.0,12.0,11.27,17897.0,0.29881065503497617,42.0,0.34,Late,87927.0,5027.0
8333.0,2023-04-05,Srinagar,Unknown,Urban,Unknown,Existing Enterprise,Manufacturing,JKBK097282,23.0,65.0,37.0,93.0,19.0,212.0,74094.0,24.0,8.91,17897.0,0.29881065503497617,80.0,0.39,Unknown,26319.0,486697.0
8334.0,,Bandipora,Other,Urban,Hearing,Nano Entrepreneur,Manufacturing,JKBK016473,28.0,43.0,32.0,42.0,19.0,188.0,115099.0,35.11829804789004,12.97,17897.0,0.29881065503497617,100.0,0.55,Late,1830212.5,411034.0
8335.0,2021-07-10,Pulwama,Unknown,Urban,Multiple,Nano Entrepreneur,Manufacturing,JKBK036890,37.0,51.0,27.0,36.0,15.0,166.0,109037.0,35.11829804789004,12.32,17897.0,0.29881065503497617,51.0,0.69,Late,1226834.0,6378000.0
8336.0,2025-08-01,Ganderbal,Unknown,Rural,Unknown,Existing Enterprise,Manufacturing,JKBK070179,26.0,85.0,56.0,65.0,24.0,188.0,42189.0,60.0,7.66,17897.0,0.29881065503497617,42.0,0.97,On-Time,1636192.0,2301000.0
8337.0,2023-05-17,Kathua,Male,Rural,Visual,Existing Enterprise,It,JKBK069621,4.0,52.0,31.0,32.0,23.0,164.0,81162.0,36.0,9.01,17897.0,0.29881065503497617,50.0,0.71,Default,5522958.0,1144242.0
8338.0,2026-09-20,Kishtwar,Other,Unknown,Hearing,Unknown,Unknown,JKBK027614,5.0,51.0,37.0,95.0,14.0,202.0,64658.0,60.0,11.66,17897.0,0.29881065503497617,6.0,0.43,Late,198592.0,2301000.0
8339.0,2025-10-05,Kupwara,Female,Rural,Unknown,Existing Enterprise,Unknown,JKBK089244,16.0,35.0,58.0,13.0,40.0,164.0,103465.0,35.11829804789004,11.63,17897.0,0.29881065503497617,78.0,0.66,Unknown,28702.0,2301000.0
